SALE TYPE,PROPERTY TYPE,CITY,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
PAST SALE,Single Family Residential,Kenmore,98028,1599995.0,5.0,3.0,Kenmore,2535.0,7837.0,2024.0,23.0,631.0,47.7755542,-122.2421205,5,4.2,3.882634980195956,16.62
MLS Listing,Single Family Residential,Kenmore,98028,1499950.0,5.0,3.5,Moorlands,3370.0,5162.0,2017.0,29.0,445.0,47.7483285,-122.2311266,5,4.2,3.882634980195956,16.62
PAST SALE,Multi-Family (2-4 Unit),Kenmore,98028,1225000.0,7.0,4.0,Kenmore,3170.0,9600.0,1971.0,44.0,386.0,47.7693017,-122.2639544,5,4.2,3.882634980195956,16.62
PAST SALE,Single Family Residential,Kenmore,98028,1649950.0,5.0,3.0,Kenmore,3056.0,5405.0,2024.0,52.0,540.0,47.775341,-122.2309433,5,4.2,3.882634980195956,16.62
MLS Listing,Mobile/Manufactured Home,Kenmore,98028,49000.0,1.0,1.0,Kenmore,576.0,610.0,1970.0,167.0,85.0,47.7554788,-122.2431597,5,4.2,3.882634980195956,16.62
MLS Listing,Single Family Residential,Kenmore,98028,3600000.0,1.0,1.0,Moorlands,3230.0,92782.0,1990.0,251.0,1115.0,47.7451341,-122.2434906,5,4.2,3.882634980195956,16.62
PAST SALE,Single Family Residential,Issaquah,98029,1450000.0,4.0,2.5,Issaquah Highlands,2050.0,2772.0,2013.0,4.0,707.0,47.5423384,-122.0107515,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1625000.0,4.0,3.0,Issaquah Highlands,2330.0,3094.0,1999.0,6.0,697.0,47.5461178,-122.0091726,6,5.0,4.394371482176361,24.48
MLS Listing,Townhouse,Issaquah,98029,915000.0,3.0,3.0,Issaquah Highlands,1467.0,1.0,2016.0,1.0,624.0,47.5402116,-122.0175653,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,2098000.0,4.0,3.5,Lake Sammamish,3077.0,3572.0,2023.0,1.0,682.0,47.568615,-122.0526885,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Sammamish,98029,1325000.0,3.0,2.5,Klahanie,1980.0,6172.0,1991.0,1.0,669.0,47.5700899,-122.000699,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1599000.0,3.0,3.0,Issaquah Highlands,2520.0,5664.0,2008.0,1.0,635.0,47.547577,-122.016099,6,5.0,4.394371482176361,24.48
MLS Listing,Townhouse,Issaquah,98029,875000.0,2.0,2.5,Issaquah Highlands,1700.0,2263.0,2006.0,1.0,515.0,47.5474444,-122.0000115,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Sammamish,98029,1375000.0,3.0,2.5,Klahanie,2070.0,5000.0,1996.0,1.0,664.0,47.5706795,-122.0078511,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,2575000.0,4.0,3.5,Issaquah Highlands,4740.0,6615.0,2006.0,1.0,543.0,47.5413708,-121.9972297,6,5.0,4.394371482176361,24.48
PAST SALE,Condo/Co-op,Issaquah,98029,850000.0,3.0,2.5,Klahanie,1898.0,148762.0,1996.0,1.0,448.0,47.5665987,-122.0059608,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1399000.0,3.0,2.5,Klahanie,2310.0,5259.0,1994.0,1.0,606.0,47.5689434,-121.9958926,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1850000.0,4.0,2.5,Issaquah Highlands,2890.0,5000.0,2005.0,1.0,640.0,47.5532507,-121.9915828,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1350000.0,3.0,2.5,Issaquah Highlands,2250.0,2232.0,2010.0,2.0,600.0,47.5391313,-122.0263876,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1425000.0,4.0,2.5,Klahanie,2340.0,4486.0,1992.0,2.0,609.0,47.5662402,-121.9994889,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1500000.0,4.0,2.5,Plateau,2180.0,8145.0,1988.0,3.0,688.0,47.5652268,-122.0120544,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1780000.0,3.0,3.5,Issaquah Highlands,3050.0,5743.0,2003.0,3.0,584.0,47.5479408,-122.0142674,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,449999.0,2.0,1.0,Issaquah,895.0,177151.0,2000.0,4.0,503.0,47.5495824,-122.0289877,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1698000.0,3.0,3.5,Issaquah Highlands,2566.0,3445.0,1999.0,4.0,662.0,47.5463799,-122.0094271,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,2300000.0,5.0,3.5,Issaquah Highlands,3400.0,3713.0,2022.0,4.0,676.0,47.5434645,-122.0223371,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1925000.0,4.0,2.5,Issaquah Highlands,3030.0,6059.0,2003.0,5.0,635.0,47.5468989,-121.9937658,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1865000.0,4.0,3.5,Issaquah Highlands,2830.0,3496.0,2012.0,5.0,659.0,47.5392065,-122.0279525,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1299999.0,3.0,2.0,Klahanie,1739.0,5500.0,1994.0,5.0,748.0,47.5712699,-122.0077253,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1475000.0,4.0,2.5,Klahanie,2230.0,4558.0,1989.0,5.0,661.0,47.573648,-122.009956,6,5.0,4.394371482176361,24.48
PAST SALE,Townhouse,Issaquah,98029,915000.0,2.0,2.5,Issaquah Highlands,1403.0,152260.0,2009.0,6.0,652.0,47.5471773,-122.0159006,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Sammamish,98029,1750000.0,4.0,2.5,Klahanie,2800.0,8493.0,1987.0,7.0,625.0,47.5681919,-122.0121057,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1425000.0,4.0,3.5,Issaquah,2580.0,35960.0,1974.0,7.0,552.0,47.5531736,-122.0343117,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1468000.0,4.0,2.5,Klahanie,2140.0,7278.0,1988.0,7.0,686.0,47.5668972,-122.0239353,6,5.0,4.394371482176361,24.48
MLS Listing,Townhouse,Issaquah,98029,585288.0,4.0,2.0,Issaquah Highlands,1460.0,877.0,2008.0,7.0,401.0,47.5390158,-122.0258775,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1500000.0,4.0,2.5,Issaquah,2640.0,111077.0,1968.0,7.0,568.0,47.5555693,-122.0361277,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1925000.0,4.0,2.5,Issaquah Highlands,2850.0,5000.0,2006.0,10.0,675.0,47.5424333,-121.9983841,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,2195000.0,5.0,5.5,Issaquah,5940.0,443876.0,1996.0,12.0,370.0,47.5614009,-121.994336,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Sammamish,98029,1498888.0,4.0,2.5,Klahanie,2240.0,10205.0,1986.0,12.0,669.0,47.5646307,-122.0175951,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,3498000.0,4.0,3.5,Issaquah Highlands,3550.0,15616.0,2016.0,14.0,985.0,47.5469639,-121.9865632,6,5.0,4.394371482176361,24.48
MLS Listing,Condo/Co-op,Issaquah,98029,530000.0,1.0,1.0,Issaquah Highlands,769.0,62541.0,2007.0,15.0,689.0,47.5479275,-121.9974002,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1495000.0,4.0,2.5,Issaquah Highlands,2060.0,2996.0,2015.0,19.0,726.0,47.5409537,-122.0108016,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Sammamish,98029,1799500.0,5.0,3.5,Issaquah-Fall City Rd,3038.0,3027.0,2018.0,21.0,592.0,47.559136,-122.014015,6,5.0,4.394371482176361,24.48
PAST SALE,Townhouse,Issaquah,98029,900000.0,3.0,2.0,Issaquah Highlands,1544.0,2252.0,2005.0,23.0,583.0,47.5478708,-121.9983242,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1898000.0,5.0,3.5,Lake Sammamish,2826.0,2790.0,2024.0,28.0,672.0,47.5677915,-122.0523293,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1898000.0,5.0,3.5,Lake Sammamish,2826.0,2790.0,2024.0,28.0,672.0,47.5677983,-122.052448,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,1399000.0,1.0,1.0,Issaquah,820.0,65775.0,1954.0,28.0,1706.0,47.5571521,-122.0446864,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,3950000.0,6.0,5.5,Issaquah/Sammamish,7210.0,218671.0,2010.0,29.0,548.0,47.559475,-121.983003,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Sammamish,98029,1795000.0,4.0,2.5,Klahanie,2920.0,9904.0,1990.0,34.0,615.0,47.5759076,-121.9952777,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Issaquah,98029,1420000.0,3.0,3.5,Issaquah Highlands,2251.0,3111.0,2010.0,36.0,631.0,47.5455902,-122.0172852,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,6950000.0,5.0,3.5,Issaquah,8010.0,882430.0,2000.0,93.0,868.0,47.5602391,-121.9790758,6,5.0,4.394371482176361,24.48
MLS Listing,Single Family Residential,Issaquah,98029,3788000.0,4.0,3.5,Issaquah Highlands,4950.0,89734.0,2008.0,132.0,765.0,47.5415237,-121.9849255,6,5.0,4.394371482176361,24.48
PAST SALE,Single Family Residential,Kent,98030,1025000.0,3.0,2.0,Kent,2146.0,16016.0,2013.0,1.0,478.0,47.3540867,-122.200625,12,2.5,2.7464821763602254,64.47
MLS Listing,Single Family Residential,Kent,98030,449950.0,3.0,1.0,Kent,1040.0,9594.0,1961.0,7.0,433.0,47.3563963,-122.1823429,12,2.5,2.7464821763602254,64.47
MLS Listing,Single Family Residential,Kent,98030,795000.0,3.0,2.5,Scenic Hill,2930.0,7716.0,1962.0,112.0,271.0,47.3801245,-122.2231229,12,2.5,2.7464821763602254,64.47
PAST SALE,Single Family Residential,Kent,98030,1126550.0,4.0,2.5,Kent,3115.0,5239.0,2024.0,157.0,362.0,47.3856958,-122.1835831,12,2.5,2.7464821763602254,64.47
MLS Listing,Single Family Residential,Kent,98030,609950.0,3.0,2.0,Kent,1560.0,6000.0,1994.0,1.0,391.0,47.3651056,-122.1905459,12,2.5,2.7464821763602254,64.47
MLS Listing,Condo/Co-op,Kent,98030,450000.0,3.0,2.0,Kent,1367.0,79640.0,1986.0,1.0,329.0,47.3779846,-122.1950332,12,2.5,2.7464821763602254,64.47
MLS Listing,Single Family Residential,Kent,98030,1158000.0,5.0,4.0,Scenic Hill,4510.0,16500.0,1952.0,1.0,257.0,47.3778806,-122.2261885,12,2.5,2.7464821763602254,64.47
